id,name,description,neighborhood_overview,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,instant_bookable,longitude,latitude,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365
756267,East Coast Boutique,"Our premier suite is a lovely large room with high ceilings and your own private bathroom suite with bath and large walk in shower.<br />Situated above a great little local restaurant, café & bar - Rabbit Carrot Gun & The Trenchard Arms.","Local temples, great places to eat and drink, 10 min walk to the beach. <br />Many of Singapore's major attractions are within a 10 min taxi ride including Marina Bay Sands, Gardens by the Bay, Singapore National Gallery, National Stadium, Boat Quay/Clarke Quay<br />Further afield, Sentosa, National Museum of Singapore, Fort Canning, Orchard Road are all within a 15 min taxi ride.",Private room in rental unit,Private room,2,1 private bath,1.0,,"[""Bathtub"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Long term stays allowed"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Shampoo"", ""Hangers"", ""Wifi""]",92,365,f,103.90076,1.30416,92.0,92.0,365.0,365.0,0,0,0,0
765579,Chinatown@doorstep: *Queenbed Rm 89C (Not Tourist),"This Room's features include:<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Airconditioned (control via your own remote)<br />- Queen-size bed, wardrobe & study desk <br />- Bedsheet / Towel<br />- Unlimited wireless internet 1gpbs<br />- Access to 2 bathrooms shared with 2 others housemates","- Apartment is at Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple line, blue line), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Oven"", ""Kitchen""]",92,365,t,103.84253,1.2841,92.0,92.0,1125.0,1125.0,27,57,87,362
815685,Awesome Room in the City! Near Orchard Rd! (3),"**IMPORTANT NOTES:  READ BEFORE YOU BOOK! <br />==Since this is an HDB Flat tourists are NOT ALLOWED unless having a VALID PASS like IPA Letter or TEP.<br /><br />Cozy, comfortable, well-renovated & fitted. Great guests, great environment, and great host!<br /><br />This is a shared apartment with several other flatmates.<br />We have 2 Common bathrooms and 2 toilets (separate) <br /><br />10 min walk to Redhill MRT or take a bus direct from the bus terminal downstairs direct to Tiong Bahru MRT<br /><br />Near Queensway, Alexandra, NUS, NUH.",,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,"[""Paid washer \u2013 In unit"", ""Paid dryer \u2013 In unit"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle""]",180,999,t,103.80941,1.29065,180.0,180.0,1125.0,1125.0,0,0,0,0
819034,Boutique 2 Bedroom Apartment,"Perfect sharing space. 2 bedrooms, each have their own private bathroom facilities. Communal living room with kitchenette, suitable for 'light' cooking.","Local temples, great places to eat and drink, 20 min walk to the beach. <br />Many of Singapore's major attractions are within a 10 min taxi ride including Marina Bay Sands, Gardens by the Bay, Singapore National Gallery, National Stadium, Boat Quay/Clarke Quay<br />Further afield, Sentosa, National Museum of Singapore, Fort Canning, Orchard Road are all within a 15 min taxi ride.",Entire rental unit,Entire home/apt,4,2 baths,2.0,,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Wifi"", ""Dishwasher"", ""Laundromat nearby"", ""Free street parking"", ""Air conditioning"", ""Mini fridge"", ""Dining table"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Body soap"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Shared beach access"", ""Ceiling fan"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Wine glasses"", ""Conditioner"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",92,365,f,103.90315,1.30492,92.0,92.0,365.0,365.0,0,0,0,0
819044,East Coast Hideaway,"Bright and airy suite with high ceilings, fan, aircon as well as private toilet and shower facilities.<br />Situated above a great little local restaurant, café & bar - Rabbit Carrot Gun & The Trenchard Arms.","Local temples, great places to eat and drink, 10 min walk to the beach. <br />Many of Singapore's major attractions are within a 10 min taxi ride including Marina Bay Sands, Gardens by the Bay, Singapore National Gallery, National Stadium, Boat Quay/Clarke Quay<br />Further afield, Sentosa, National Museum of Singapore, Fort Canning, Orchard Road are all within a 15 min taxi ride.",Private room in rental unit,Private room,2,Private half-bath,,,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Lock on bedroom door"", ""Dishwasher"", ""Wifi"", ""Luggage dropoff allowed"", ""Breakfast"", ""Air conditioning"", ""Iron"", ""Carbon monoxide alarm"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Shampoo""]",92,365,f,103.90097,1.30425,92.0,92.0,365.0,365.0,0,0,0,0
823571,Apartment away from town,,,Private room in rental unit,Private room,1,,1.0,,"[""Air conditioning"", ""Wifi"", ""TV""]",92,1125,f,103.91479,1.31313,92.0,92.0,1125.0,1125.0,0,0,0,0
833289,Warm hospitality Italian style,"Very stylish apartment in a Condominium with a nice garden, swimming pool, gym, ping pong, tennis and squash court. <br /><br />Cozy apartment artistically decorated with a pleasant blend of antique and modern design, ad art pieces from all over the world.","we are sourrounded by green, very close to Sentosa island and Vivo city, one of the biggest shopping mall in Singapore.",Private room in condo,Private room,2,1 private bath,1.0,2.0,"[""Host greets you""]",730,1125,f,103.82299,1.27716,730.0,730.0,1125.0,1125.0,30,60,90,365
863139,EnsuiteK w Balcony view/access/chill,"- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear","- Apartment is along lavender street, an area of pre-war historical buildings for residential.<br />- Access to TWO MRT lines: 4-5 mins walk from Lavender MRT (green line), or 9-10 mins walk from farrer park MRT (purple line)<br />- Good location! proximity to everything! 24-hours food & drinks outlets<br />- 2 mins walk to Amenities (24-hr food centres / Supermarket, Mustafa, Aperia Mall, City Sq mall, etc)<br />- 2 mins walk to Jalan Besar Public Swimming Pool, Olympic size. ($1/entry for all) & Gymnasium ($1/entry)<br />- 4 mins walk to lavender MRT, 1-3 stations away from Bugis, City Hall, Raffles Place, Promenade, Dhoby Gaut.<br />- 4 mins walk to major roads bus stops (lavender street, Victoria street, Jalan besar)<br />- 10 to 15 mins bus ride to CBD areas for work, boat quay & clarke quay for night entertainments, etc.",Private room in rental unit,Private room,1,1 private bath,,,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen""]",92,365,t,103.86162,1.30775,92.0,92.0,365.0,365.0,0,0,0,92
881253,Chinatown Doorstep! *Ensuite1+1 (Not for Tourist),"1. Private living room space with cable-TV and sofa<br />+ 1. Lockable Room & Fully Private <br />+ Airconditioned <br />+ WOW city view from your bedroom window!<br />+ PERSONAL Shower cubicle inside bedroom<br />+ Queen-Size / Double-bed, study table + chair, your own bar fridge<br />+ Bedsheet / Towel<br />+ Free/Unlimited wifi<br />- note toilet outside bedroom<br />- note 4 other housemates in this shared duplex apartment","- Apartment is near Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple and blue lines), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",92,1124,t,103.84317,1.28485,92.0,92.0,1125.0,1125.0,27,57,87,362
904378,3 Mos Furnished Rental - Great Location/Chef/Maid,"SPECIAL 3-4 MONTH OFFER!   FLEXIBLE TERMS!<br /><br />BEST LOCATION!  PRIVATE CHEF!  MAID~BREAKFAST PREP INCLUDED!<br /> <br />Designer apt 10 min stroll to the center of Singapore, Orchard Rd & great food and shopping.  Near 3 MRT subway stations, 5 supermarkets and many bus lines.<br /><br />VIP pampering!  Your own private cook!  Daily maid service including weekly laundry.  24 hour security.","Location, Location, Location!<br /><br />Located in the best neighborhood right in the center of Singapore where everything is within 10 minutes walking.<br /><br />- Easy stroll to 3 shopping areas (Orchard, Tanglin, Great World City)<br />- Bus stops and MRT; easy to flag down taxis<br />- Chic bars and hot clubs<br /><br />Within walking distance, you will discover shopping at:<br />Orchard Road <br />ION (a favorite and where the MRT is) <br />Takashimaya <br />Isetan <br />Robinsons <br />313 Somerset (my favorite) <br />Orchard Central <br />Orchard Gateway <br />Tanglin Mall (expat mall) <br />Great World City (neighborhood mall)",Entire condo,Entire home/apt,2,1 bath,1.0,1.0,"[""Host greets you"", ""Sun loungers"", ""Private patio or balcony"", ""Piano"", ""Coffee"", ""Outdoor kitchen"", ""Bikes"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Outdoor shower"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Breakfast"", ""Other gas stove"", ""Free street parking"", ""Dining table"", ""Shared outdoor pool - available all year, open 24 hours, lap pool"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Shower gel"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Hangers"", ""City skyline view"", ""Toaster"", ""Long term stays allowed"", ""Pool view"", ""Resort view"", ""Heating"", ""Books and reading material"", ""Blender"", ""Barbecue utensils"", ""Body soap"", ""Extra pillows and blankets"", ""TV"", ""BBQ grill"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Microwave"", ""Board games"", ""Pets allowed"", ""Clothing storage: closet and dresser"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Stainless steel single oven"", ""Cleaning available during stay"", ""Wine glasses"", ""Conditioner"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Rice maker"", ""Hot water kettle"", ""Baking sheet"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",92,120,f,103.82786,1.30046,92.0,92.0,120.0,120.0,12,42,72,347
962594,EnsuiteC w Balcony view/access/chill,"- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear","- Apartment is along lavender street, an area of pre-war historical buildings for residential.<br />- Access to TWO MRT lines: 4-5 mins walk from Lavender MRT (green line), or 9-10 mins walk from farrer park MRT (purple line)<br />- Good location! proximity to everything! 24-hours food & drinks outlets<br />- 2 mins walk to Amenities (24-hr food centres / Supermarket, Mustafa, Aperia Mall, City Sq mall, etc)<br />- 2 mins walk to Jalan Besar Public Swimming Pool, Olympic size. ($1/entry for all) & Gymnasium ($1/entry)<br />- 4 mins walk to lavender MRT, 1-3 stations away from Bugis, City Hall, Raffles Place, Promenade, Dhoby Gaut.<br />- 4 mins walk to major roads bus stops (lavender street, Victoria street, Jalan besar)<br />- 10 to 15 mins bus ride to CBD areas for work, boat quay & clarke quay for night entertainments, etc.",Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen""]",92,365,t,103.86243,1.30663,92.0,92.0,365.0,365.0,27,57,87,362
982909,Amazing Sunset Home @Central Area,Home sweet home. That's exactly you will feel when you're at Yuan's cozy apartment!,"I like this neighborhood as it's famous stretch for food with Whampoa Market is just a few minutes walking distance. You can see the local market and try many famous Singapore food such as bah kut teh, chicken rice, fish steamboat, hokkien mee and chicken wings with some operating for 24 hours! There are a few great cafes around the corner, Wheeler's Yard, Non Entree Desserts, Old Hen Coffee Bar,Jewel's Cafe and Apartment",Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""Host greets you"", ""Oven"", ""Private patio or balcony"", ""Coffee"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Portable fans"", ""Lock on bedroom door"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Coffee maker"", ""Shared outdoor pool - available all year, open specific hours, lap pool"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""City skyline view"", ""Hammock"", ""Paid parking lot off premises"", ""Long term stays allowed"", ""Blender"", ""Body soap"", ""Extra pillows and blankets"", ""BBQ grill"", ""Paid parking on premises"", ""Hot water"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Wine glasses"", ""Conditioner"", ""Rice maker"", ""Kitchen"", ""Hot water kettle"", ""Baking sheet"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",92,180,f,103.83454,1.33389,92.0,92.0,180.0,180.0,28,58,88,268
1024986,Super Host Apartment,"A beautiful apartment conveniently located along Robertson Quay, with proximity to facilities like restaurants and night-spots. Soak in the nightlife at popular entertainment pubs and restaurants along Mohamed sultan road, Boat Quay, Clarke Quay all within walking distance.<br /><br />Fully furnished with functional kitchen, 1 bedroom, 2 balconies. Do check out my guests reviews of my apartment","The accommodation is close to the Fort Canning Park and the Orchard Road shopping and entertainment belt. Close proximity to the aforementioned Orchard Road shopping belt means a myriad of amenities are available including major one-stop shopping destinations like Ion Orchard, The Paragon, Takashimaya, and Orchard Central. Alternatively, residents can head down to the nearer malls such as Great World City and UE Square. Schools, such as Chatsworth International School and the Singapore Management University, are located within reasonable driving distance. Numerous restaurants are located at the nearby Robertson Quay, Clarke Quay, and Havelock Road. In addition, Alumni Medical Centre is also in the vicinity. <br /><br />The nearest MRT from the studio is indicated below:<br /><br />Somerset MRT Station (0.88 km)<br />Clarke Quay MRT Station (1.09 km)<br />Chinatown MRT Station (1.1 km)<br />Fort Canning MRT Station (1.1km)<br /><br />Kindly refer to tripadvisor of the area of Robertson ",Entire condo,Entire home/apt,2,1 bath,1.0,,"[""Private patio or balcony"", ""Dishes and silverware"", ""43 inch HDTV with Disney+, Netflix"", ""Refrigerator"", ""Freezer"", ""First aid kit"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Fast wifi \u2013 112 Mbps"", ""Keypad"", ""Laundromat nearby"", ""Dining table"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Bidet"", ""Body soap"", ""Extra pillows and blankets"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Microwave"", ""Paid parking off premises"", ""Central air conditioning"", ""Bathtub"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Wine glasses"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",92,1125,f,103.83742,1.29245,92.0,92.0,1125.0,1125.0,0,0,0,0
1160252,★★★LOVELY SINGLE ROOM 30 MINS TO ORCHARD ROAD★★★,"Our cosy room is suitable for those who are here for work, to study or just on a vacation. A stones throw away are many local food centres, a shopping centre, banks and parks.","Our area used to house British soldiers in Singapore. It has since changed a lot and boasts some pretty awesome amenities!<br /><br />These are some of the really AWESOME amenities nearby:<br /><br />-Banks (DBS , Standard Chartered , UOB , HSBC , Citibank)<br /><br />-Moneychanger<br /><br />-Singapore Post Office (For mailing/posting purposes)<br /><br />-24/7 Supermarket",Private room in home,Private room,1,1 bath,1.0,2.0,"[""Essentials"", ""Air conditioning"", ""First aid kit"", ""Kitchen"", ""Fire extinguisher"", ""Shampoo"", ""Wifi""]",92,1125,f,103.8643,1.36207,92.0,92.0,1125.0,1125.0,30,60,90,365
1242205,Large 3brm Heritage Shophouse,"Nestled in a heritage-rich estate, our house offers a boutique-hotel experience just 10 minutes from both the town and the airport. We take pride in offering a piece of history with Rococo-style influences from the 1930s. Our shophouse boasts of a spacious living and dining area, fully equipped kitchen, and lots of things for children to play and read. We have the ultimate convenience of nearby amenities, including grocery shops, eateries, yoga classes, and a movie theatre.","Joo Chiat is a gorgeous Peranakan enclave with full of character. You can practically see Singapore's progress from 1980s. There are old shops/ businesses that have been here since 1980s but you can also see how the area modernises as new malls and shops appear. There's plenty of food from local to western food. There's also a supermarket 2 min walk from us and a large mall with a movie theatre, money changer, exercise gear shops, banks 7 mins away from us. Plus we have the East Coast beach 15min jog.",Entire townhouse,Entire home/apt,6,4.5 baths,3.0,3.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Cooking basics"", ""Exterior security cameras on property"", ""Wifi"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Iron"", ""Children\u2019s books and toys"", ""Washer"", ""Hangers"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""High chair"", ""Stove"", ""Essentials"", ""Kitchen"", ""Crib"", ""Shampoo""]",92,1125,f,103.9018,1.30907,92.0,92.0,1125.0,1125.0,30,60,90,270
1261443,Great viewC Ensuite1+1@CBD/Chinatown (Not-Tourist),"1. Private living room space with cable-TV and sofa<br />+ 1. Lockable Room & Fully Private <br />+ Airconditioned <br />+ PERSONAL Bathroom<br />+ Queen-Size / Double-bed, study table + chair, your own bar fridge<br />+ Bedsheet / Towel<br />+ Free/Unlimited wifi<br />- Note this is Apartment-sharing, 3 other expats live in same apartment in their own master bedrooms.<br />- Note: toilet cubicle outside bedroom","- Apartment is near Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple and blue lines), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",92,365,t,103.84311,1.28458,92.0,92.0,1125.0,1125.0,27,57,87,362
1363204,Chinatown at your door: Master Rm* attach bathroom,"- Lockable Room & Fully Private<br />- Airconditioned, PERSONAL Bathroom + toilet in the room<br />- Doublebed, study table, chair, wardrobes x 2, bar fridge<br />- Simple Bedsheet, Towel<br />- Free Wifi 1gbps<br />- There's 2 non-ensuite, 2 ensuites in this shared big duplex apartment housing 6 expats/occupants<br />- soap and bath gels NOT provided","- Apartment is at Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple line, blue line), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",92,365,t,103.84238,1.28386,92.0,92.0,1125.0,1125.0,27,57,87,362
